embryonic_score,celltype,condition,x_group,color_cond
0.30626012970989436,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4484137571280659,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44367554680628324,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3788390039977458,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3926654042926735,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.46172273680552295,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.35464296335010337,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5111114443423662,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3621008404552405,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5779271585526566,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.580752677846296,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.43522103792301675,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5004818256084735,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4604042163163133,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47566961367150545,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4725134507665094,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.45538893859217877,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4809352741087222,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4808748412522789,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5058386678298232,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.41163708336640514,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.46744740782944766,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4740070040088063,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.505515428986412,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5680607742920175,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.40274529295938527,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5071557796572392,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4520544356239947,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47049006351958955,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.42072202890907456,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.43776379189203574,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4694645134413512,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47268550365811035,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5290173280048787,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.541397033824284,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.42052281834687183,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5197830010370028,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.43228179232450825,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4587636255955958,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.42754549567886785,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4399805300319291,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4086437063199367,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5408939224739873,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5031582007585114,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3284605007658058,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.449221980984518,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.40945514376025566,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4084889627259326,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47177938057529517,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.41013242534500616,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3335309377627182,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4063438954947525,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.335968986478011,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4712162073187974,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44514606830961545,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44324789654286645,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.40812281387711913,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5467286569657426,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.48506104834910724,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5462374559655961,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3694220532427777,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.48209796820887135,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5145890704334314,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4829889305790207,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44017615210532945,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4873270236083934,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5547652049799221,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5321969038812842,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44213118168567683,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5183473844486673,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5370886630841911,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4688054977945339,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4722821316530218,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4494665368523263,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4756057845243596,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4722509916061537,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.39306463059265784,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.460948168971888,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.39650018032769213,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5180968799310282,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.39611589011378784,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4233528175172088,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5282181200584682,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3922041193617841,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.34437474506464383,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3862894091051495,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44846714786194974,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4513898695649731,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4412739706464558,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4831209244037006,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.42779829550056375,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.40629736299018454,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5000274969832966,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4668258692302225,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.43279271696257976,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5076089756582229,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.52432602469713,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4553637044844528,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5111482593742812,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.501004630145556,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.547507101980799,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.2535684661896872,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3888277061346925,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4909434305689727,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5064945652008848,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4403780573956234,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5010428352522054,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.40196203864167,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5045331298081479,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.40354054383956717,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47962616697624216,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.29774526983233823,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.43866605242579504,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4233891409807326,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.41083790152097127,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4547763716104291,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5214580600745644,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44473012868433154,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5005441887507716,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.48405089231044607,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.42494982158448125,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.23980616514746536,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.42502192592759264,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5313824130221816,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4120398384393213,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.45846870314795624,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4374038693125308,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.41430333806053127,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.39516387835049216,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5034078672766167,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5019895963690575,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5434252497518604,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5032404757821409,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5260769873517641,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3725922434453076,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5655158962571667,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3910226934608176,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.45313863222366196,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4263849873377677,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5119818122511011,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4634754067013033,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4891790136518801,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4135840402310898,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4894092479929646,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5275849416101224,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.40364289367789674,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.38308564236914006,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.38747927313545,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5221524093251444,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.389320112525391,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4244362125005214,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3969703747873704,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4297200127209516,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5072492571408982,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.41690470809983976,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.43766757894694347,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5339871627424803,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4362840788902744,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44776394088906474,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.40196797819570607,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5406477151262099,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.21379437091660503,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4031707266171443,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5206076772089893,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44662261755664695,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4238226327217889,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.33132270972757893,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47305733935605093,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5089786212374604,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.36795692000922,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.48339205225201637,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4309630211077364,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5314989641645551,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.33214945380875066,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.46062571632152716,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5071429549819721,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3229885184366921,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47645075816028526,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5847195264043932,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4572075731695477,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3343056792073939,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.39930264375873703,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3876370646116671,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3114418414972294,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5336065559300205,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.323173101378901,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4769917827608574,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.40632413112348525,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3722699082493412,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.39861827694526875,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5105039298769203,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47787973007274914,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.31538885568598607,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5311605084518315,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4381328759142998,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5218364253667982,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5161476222257162,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4952359153056278,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4812601782735294,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4456338026255165,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5202422315046646,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4746677794941921,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3932943868113088,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.48559794148147145,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5224821631304832,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4138219893880833,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5053847552383932,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4364207625858719,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.431712344155973,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44540715400494907,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4900982402158481,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.42489422057244924,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4534334178389095,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.42628519381325997,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5139589149527299,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.46325072316789245,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4735720581269823,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5176363088222997,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.280042948872129,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.43501444671649836,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4095048716571008,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47177622354354404,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4734578038705426,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.39145897405166835,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3497364313899544,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.572637841534916,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.38857144951548495,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4163704922949158,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5021744735404562,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4048186327297362,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4402157203947981,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.444761168281987,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.22699535780370217,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.34986966382461093,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4417742551819012,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4472741671377708,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4117703976632153,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.45021935149937675,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5130492757520018,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5026349173080569,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5181169448589947,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4021796753068893,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3860113237647132,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5008249526050559,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.48961733328265417,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44204293309764797,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.2327969476144986,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44428626813261735,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4228627558642345,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47762275369934043,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.456245675859129,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.448553829995918,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.39231281608757135,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.410608329195564,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4900549489780009,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.43018247535953924,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4214075789668118,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.505265941220449,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47853926457534207,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5177165511335151,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.36245811062187366,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5313723874789116,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47330002900403784,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4667509689188686,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4954306776286803,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5028606559536701,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.41590587078919433,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5224695369808253,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4536700326823456,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5069632873282056,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4653433393003435,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4163354616206686,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.49423108109789177,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4413258744156166,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4493591574349148,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5004270673416078,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3361193858413016,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.46020377465805123,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4963035781230764,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3991310958814848,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.48627928453635655,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5090714719022134,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5012837361923619,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4488590595609984,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5061562688623058,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4942110446437176,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4916011921825088,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4900670839547369,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3496791733613826,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.45335423063989644,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.439045842198596,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5618793519977314,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4648860217178854,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5697304818384533,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5782423096525702,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44307716768262,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.48824096907477843,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3610510821167473,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4363615062507188,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4819132741397776,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4219828788951895,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3657892042488669,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4519969838154457,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3955043481885707,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4808682594560326,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4852203137395591,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44510357275608287,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5173442151668579,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.48308274777084376,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5671597448543175,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5157116773883361,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5096039515967292,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.45499924191691044,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4412386370426932,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.545652148290069,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.35043274928691504,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.38530197396655064,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.571441906654758,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5298882816037078,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44960773838967816,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.46864773202382404,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3935677644847069,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4576107604904539,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4740419168331899,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.516824970249316,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4301448717617578,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5212568152180703,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.273152125368666,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5051026127779852,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.2696498101266271,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.478874534782522,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3994230250216806,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.40568902792585554,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.42575835469795814,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5031865416733823,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.48105623947988274,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4220449695591113,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4689801635520725,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5032396852389278,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47211429248725184,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5182266334218898,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.381263818331534,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4152517909952251,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44355127847518466,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4448170393995791,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4933770085033628,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.44420987215621477,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4539288638069648,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5051419224305047,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5509266237389021,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4491169241585476,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4456520373213719,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5028380762361625,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.480655406387965,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.39152707229035294,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.48326226712360737,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5137837864960622,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4898205191026751,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3435648760557323,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.41895227434228327,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47478417403070655,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4886943786292064,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.49018320522193665,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.42653049790906183,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.36671058453886735,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.47001590289788797,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.39879780025272576,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.38679301400118393,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3776544653575944,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4345260669946324,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.5151879502212806,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4344336549053789,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4751629533793405,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.3949096034281535,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4774369210740132,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4536307364757838,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4460702275626767,Embryonic fibroblasts,Embryonic,EMB,Embryonic
0.4520629599656451,Embryonic fibroblasts,Embryonic,EMB,Embryonic
