embryonic_score,celltype,condition,celltype_short
0.2174242149425587,Embryonic fibroblasts,Embryonic,EMB
0.25275037155305907,Embryonic fibroblasts,Embryonic,EMB
0.23047720934448743,Embryonic fibroblasts,Embryonic,EMB
0.12028443286974538,Embryonic fibroblasts,Embryonic,EMB
0.16657202638975807,Embryonic fibroblasts,Embryonic,EMB
0.18847888090494536,Embryonic fibroblasts,Embryonic,EMB
0.08525994059868013,Embryonic fibroblasts,Embryonic,EMB
0.23435152136541054,Embryonic fibroblasts,Embryonic,EMB
0.4288756792238032,Embryonic fibroblasts,Embryonic,EMB
0.2134582744296221,Embryonic fibroblasts,Embryonic,EMB
0.2770828614837545,Embryonic fibroblasts,Embryonic,EMB
0.1368301074456394,Embryonic fibroblasts,Embryonic,EMB
0.13199828898757332,Embryonic fibroblasts,Embryonic,EMB
0.12766475761992824,Embryonic fibroblasts,Embryonic,EMB
0.34676595723755593,Embryonic fibroblasts,Embryonic,EMB
0.292696400284554,Embryonic fibroblasts,Embryonic,EMB
0.11366071377090983,Embryonic fibroblasts,Embryonic,EMB
0.33499778439658706,Embryonic fibroblasts,Embryonic,EMB
0.07862349526784342,Embryonic fibroblasts,Embryonic,EMB
0.12808031489918104,Embryonic fibroblasts,Embryonic,EMB
0.27095156407336796,Embryonic fibroblasts,Embryonic,EMB
0.06218394356017406,Embryonic fibroblasts,Embryonic,EMB
0.25177143649942024,Embryonic fibroblasts,Embryonic,EMB
0.36298055891872144,Embryonic fibroblasts,Embryonic,EMB
0.30882988195577377,Embryonic fibroblasts,Embryonic,EMB
0.2560439497853924,Embryonic fibroblasts,Embryonic,EMB
-0.032642938121566184,Embryonic fibroblasts,Embryonic,EMB
0.21717294745121085,Embryonic fibroblasts,Embryonic,EMB
0.13770704018554114,Embryonic fibroblasts,Embryonic,EMB
0.213025598320316,Embryonic fibroblasts,Embryonic,EMB
0.05523554777757619,Embryonic fibroblasts,Embryonic,EMB
0.27217068829285174,Embryonic fibroblasts,Embryonic,EMB
0.15102291870651774,Embryonic fibroblasts,Embryonic,EMB
0.14937955929429053,Embryonic fibroblasts,Embryonic,EMB
0.13354939837312776,Embryonic fibroblasts,Embryonic,EMB
0.268120264727278,Embryonic fibroblasts,Embryonic,EMB
0.24113950057092648,Embryonic fibroblasts,Embryonic,EMB
0.09847599231096676,Embryonic fibroblasts,Embryonic,EMB
0.21750411037187106,Embryonic fibroblasts,Embryonic,EMB
0.21112642924435432,Embryonic fibroblasts,Embryonic,EMB
0.1255375655718857,Embryonic fibroblasts,Embryonic,EMB
0.22326724265675146,Embryonic fibroblasts,Embryonic,EMB
0.1736220321933551,Embryonic fibroblasts,Embryonic,EMB
0.28645865860900654,Embryonic fibroblasts,Embryonic,EMB
0.1623799132324734,Embryonic fibroblasts,Embryonic,EMB
0.288639060042946,Embryonic fibroblasts,Embryonic,EMB
0.17421588142246192,Embryonic fibroblasts,Embryonic,EMB
0.15341660722480507,Embryonic fibroblasts,Embryonic,EMB
0.19348209872695935,Embryonic fibroblasts,Embryonic,EMB
0.2616125610222913,Embryonic fibroblasts,Embryonic,EMB
0.13097618437516675,Embryonic fibroblasts,Embryonic,EMB
0.23458468137013228,Embryonic fibroblasts,Embryonic,EMB
0.20181828663755,Embryonic fibroblasts,Embryonic,EMB
0.26947972934486963,Embryonic fibroblasts,Embryonic,EMB
0.21286290061867927,Embryonic fibroblasts,Embryonic,EMB
0.13135718812950345,Embryonic fibroblasts,Embryonic,EMB
0.1894163099794624,Embryonic fibroblasts,Embryonic,EMB
0.17577908514273194,Embryonic fibroblasts,Embryonic,EMB
0.3293340161029035,Embryonic fibroblasts,Embryonic,EMB
0.27726723011310594,Embryonic fibroblasts,Embryonic,EMB
0.2887096420976727,Embryonic fibroblasts,Embryonic,EMB
0.03519230380778359,Embryonic fibroblasts,Embryonic,EMB
0.20689462612302129,Embryonic fibroblasts,Embryonic,EMB
0.21172271294525863,Embryonic fibroblasts,Embryonic,EMB
0.19525742361013315,Embryonic fibroblasts,Embryonic,EMB
0.09485134440425637,Embryonic fibroblasts,Embryonic,EMB
0.2097884266270114,Embryonic fibroblasts,Embryonic,EMB
0.11776057137722669,Embryonic fibroblasts,Embryonic,EMB
0.10500325683528336,Embryonic fibroblasts,Embryonic,EMB
0.2430234822384606,Embryonic fibroblasts,Embryonic,EMB
0.20717941951552105,Embryonic fibroblasts,Embryonic,EMB
0.10979831017015279,Embryonic fibroblasts,Embryonic,EMB
0.28407500852952283,Embryonic fibroblasts,Embryonic,EMB
0.22870989509135892,Embryonic fibroblasts,Embryonic,EMB
0.020067504472139855,Embryonic fibroblasts,Embryonic,EMB
0.10772546470905965,Embryonic fibroblasts,Embryonic,EMB
0.23048000358524298,Embryonic fibroblasts,Embryonic,EMB
0.2795590600088202,Embryonic fibroblasts,Embryonic,EMB
0.2554597940381211,Embryonic fibroblasts,Embryonic,EMB
0.26167755390159486,Embryonic fibroblasts,Embryonic,EMB
0.2663955759217594,Embryonic fibroblasts,Embryonic,EMB
0.28529177463214117,Embryonic fibroblasts,Embryonic,EMB
0.2545960714891728,Embryonic fibroblasts,Embryonic,EMB
0.220024367364457,Embryonic fibroblasts,Embryonic,EMB
0.300016661768676,Embryonic fibroblasts,Embryonic,EMB
0.07729723964436111,Embryonic fibroblasts,Embryonic,EMB
0.15803253626494002,Embryonic fibroblasts,Embryonic,EMB
0.16522365694249597,Embryonic fibroblasts,Embryonic,EMB
0.3215429056746509,Embryonic fibroblasts,Embryonic,EMB
0.3021230988487759,Embryonic fibroblasts,Embryonic,EMB
0.17569259822470204,Embryonic fibroblasts,Embryonic,EMB
0.16414553852004465,Embryonic fibroblasts,Embryonic,EMB
0.09764495422699607,Embryonic fibroblasts,Embryonic,EMB
0.33020568914809706,Embryonic fibroblasts,Embryonic,EMB
0.24120309612153476,Embryonic fibroblasts,Embryonic,EMB
0.057500043882004276,Embryonic fibroblasts,Embryonic,EMB
0.24147258782660444,Embryonic fibroblasts,Embryonic,EMB
0.21379334140462453,Embryonic fibroblasts,Embryonic,EMB
0.2541418565468249,Embryonic fibroblasts,Embryonic,EMB
0.3373473852541693,Embryonic fibroblasts,Embryonic,EMB
0.39456616846752335,Embryonic fibroblasts,Embryonic,EMB
0.18355992171601515,Embryonic fibroblasts,Embryonic,EMB
0.16601938085231643,Embryonic fibroblasts,Embryonic,EMB
0.3477763915251448,Embryonic fibroblasts,Embryonic,EMB
0.2090749869362497,Embryonic fibroblasts,Embryonic,EMB
0.0615446740595019,Embryonic fibroblasts,Embryonic,EMB
0.22731324198444028,Embryonic fibroblasts,Embryonic,EMB
0.08390010722077683,Embryonic fibroblasts,Embryonic,EMB
0.33701850625569907,Embryonic fibroblasts,Embryonic,EMB
0.28834019140731404,Embryonic fibroblasts,Embryonic,EMB
0.20683808984659136,Embryonic fibroblasts,Embryonic,EMB
0.15672257297156597,Embryonic fibroblasts,Embryonic,EMB
0.3603351215692231,Embryonic fibroblasts,Embryonic,EMB
0.29238112432044744,Embryonic fibroblasts,Embryonic,EMB
0.21771940508313836,Embryonic fibroblasts,Embryonic,EMB
0.25444228873984676,Embryonic fibroblasts,Embryonic,EMB
0.2823101964327593,Embryonic fibroblasts,Embryonic,EMB
0.13802471675868577,Embryonic fibroblasts,Embryonic,EMB
0.17721912666611955,Embryonic fibroblasts,Embryonic,EMB
0.24050563978115092,Embryonic fibroblasts,Embryonic,EMB
0.2975942014560917,Embryonic fibroblasts,Embryonic,EMB
0.23443708991379897,Embryonic fibroblasts,Embryonic,EMB
0.14827160961228003,Embryonic fibroblasts,Embryonic,EMB
0.2776573901797802,Embryonic fibroblasts,Embryonic,EMB
0.2161290919084545,Embryonic fibroblasts,Embryonic,EMB
0.08881392243027711,Embryonic fibroblasts,Embryonic,EMB
0.37724373365598995,Embryonic fibroblasts,Embryonic,EMB
0.25303678012495057,Embryonic fibroblasts,Embryonic,EMB
0.20434144815604033,Embryonic fibroblasts,Embryonic,EMB
0.2792204734568978,Embryonic fibroblasts,Embryonic,EMB
0.21143183069155944,Embryonic fibroblasts,Embryonic,EMB
0.26303065326624975,Embryonic fibroblasts,Embryonic,EMB
0.1524004609187641,Embryonic fibroblasts,Embryonic,EMB
0.18281060037138744,Embryonic fibroblasts,Embryonic,EMB
0.325451155940517,Embryonic fibroblasts,Embryonic,EMB
0.07786924728937467,Embryonic fibroblasts,Embryonic,EMB
0.1911726887508836,Embryonic fibroblasts,Embryonic,EMB
0.23808501791628106,Embryonic fibroblasts,Embryonic,EMB
0.3938781678908376,Embryonic fibroblasts,Embryonic,EMB
0.2392933124696605,Embryonic fibroblasts,Embryonic,EMB
0.17963911287001708,Embryonic fibroblasts,Embryonic,EMB
0.3894295663082498,Embryonic fibroblasts,Embryonic,EMB
0.20330974343989974,Embryonic fibroblasts,Embryonic,EMB
0.21390184861856265,Embryonic fibroblasts,Embryonic,EMB
0.2463249695771102,Embryonic fibroblasts,Embryonic,EMB
-0.03682962781717224,Embryonic fibroblasts,Embryonic,EMB
0.40469641846513577,Embryonic fibroblasts,Embryonic,EMB
0.28920353240514035,Embryonic fibroblasts,Embryonic,EMB
0.3131759186587223,Embryonic fibroblasts,Embryonic,EMB
0.1395910286051037,Embryonic fibroblasts,Embryonic,EMB
0.25073945639410034,Embryonic fibroblasts,Embryonic,EMB
0.14417676835693055,Embryonic fibroblasts,Embryonic,EMB
0.18542608264288202,Embryonic fibroblasts,Embryonic,EMB
0.18642986159481237,Embryonic fibroblasts,Embryonic,EMB
0.2795842582318217,Embryonic fibroblasts,Embryonic,EMB
0.1107522985335091,Embryonic fibroblasts,Embryonic,EMB
0.35654011145053466,Embryonic fibroblasts,Embryonic,EMB
0.13811089253054598,Embryonic fibroblasts,Embryonic,EMB
0.2070811603849778,Embryonic fibroblasts,Embryonic,EMB
0.37963158814715464,Embryonic fibroblasts,Embryonic,EMB
0.20930837690537,Embryonic fibroblasts,Embryonic,EMB
0.13638848459254493,Embryonic fibroblasts,Embryonic,EMB
0.27809515063947954,Embryonic fibroblasts,Embryonic,EMB
0.26036393939846253,Embryonic fibroblasts,Embryonic,EMB
0.33413050018770163,Embryonic fibroblasts,Embryonic,EMB
0.19802771317846282,Embryonic fibroblasts,Embryonic,EMB
0.2672997434671424,Embryonic fibroblasts,Embryonic,EMB
0.20871622253308741,Embryonic fibroblasts,Embryonic,EMB
0.21040227447983872,Embryonic fibroblasts,Embryonic,EMB
0.21039647016267365,Embryonic fibroblasts,Embryonic,EMB
0.2414391900040257,Embryonic fibroblasts,Embryonic,EMB
0.15021576626878472,Embryonic fibroblasts,Embryonic,EMB
0.2790175549979352,Embryonic fibroblasts,Embryonic,EMB
0.32471153277451065,Embryonic fibroblasts,Embryonic,EMB
0.2900187447360512,Embryonic fibroblasts,Embryonic,EMB
0.21905532189379076,Embryonic fibroblasts,Embryonic,EMB
0.13432283389804128,Embryonic fibroblasts,Embryonic,EMB
0.3532186561403331,Embryonic fibroblasts,Embryonic,EMB
0.1871470416907053,Embryonic fibroblasts,Embryonic,EMB
0.12051113311387002,Embryonic fibroblasts,Embryonic,EMB
0.2557819046215115,Embryonic fibroblasts,Embryonic,EMB
0.10572126352816597,Embryonic fibroblasts,Embryonic,EMB
0.33851774053417427,Embryonic fibroblasts,Embryonic,EMB
0.18477877746902083,Embryonic fibroblasts,Embryonic,EMB
0.07171138695038073,Embryonic fibroblasts,Embryonic,EMB
0.2815523290942952,Embryonic fibroblasts,Embryonic,EMB
0.13045083044344688,Embryonic fibroblasts,Embryonic,EMB
0.18527597360019474,Embryonic fibroblasts,Embryonic,EMB
0.13480047247229732,Embryonic fibroblasts,Embryonic,EMB
0.22004896697080406,Embryonic fibroblasts,Embryonic,EMB
0.12730254879154385,Embryonic fibroblasts,Embryonic,EMB
0.3057812849425507,Embryonic fibroblasts,Embryonic,EMB
0.1826791159128996,Embryonic fibroblasts,Embryonic,EMB
0.17071642589153094,Embryonic fibroblasts,Embryonic,EMB
0.3229825822073322,Embryonic fibroblasts,Embryonic,EMB
0.13113382383957492,Embryonic fibroblasts,Embryonic,EMB
0.2945831240620898,Embryonic fibroblasts,Embryonic,EMB
0.08539789875227166,Embryonic fibroblasts,Embryonic,EMB
0.32035245056355033,Embryonic fibroblasts,Embryonic,EMB
0.2002212769925161,Embryonic fibroblasts,Embryonic,EMB
0.13925195382239883,Embryonic fibroblasts,Embryonic,EMB
0.24001318579916542,Embryonic fibroblasts,Embryonic,EMB
0.16729968612658414,Embryonic fibroblasts,Embryonic,EMB
0.25597743707759896,Embryonic fibroblasts,Embryonic,EMB
0.3143557762560454,Embryonic fibroblasts,Embryonic,EMB
0.07745790272629888,Embryonic fibroblasts,Embryonic,EMB
0.41677960433557626,Embryonic fibroblasts,Embryonic,EMB
0.3146988642149721,Embryonic fibroblasts,Embryonic,EMB
0.06678301863775625,Embryonic fibroblasts,Embryonic,EMB
0.10524635434886577,Embryonic fibroblasts,Embryonic,EMB
0.28481002457057625,Embryonic fibroblasts,Embryonic,EMB
0.27655346375073303,Embryonic fibroblasts,Embryonic,EMB
0.3351350511748778,Embryonic fibroblasts,Embryonic,EMB
0.20716460204697157,Embryonic fibroblasts,Embryonic,EMB
0.09688866416544138,Embryonic fibroblasts,Embryonic,EMB
0.17009731381100965,Embryonic fibroblasts,Embryonic,EMB
0.30868938514489663,Embryonic fibroblasts,Embryonic,EMB
0.31636922935125766,Embryonic fibroblasts,Embryonic,EMB
0.18827810286550986,Embryonic fibroblasts,Embryonic,EMB
0.03917477261950252,Embryonic fibroblasts,Embryonic,EMB
0.2126404423709275,Embryonic fibroblasts,Embryonic,EMB
0.01015954945415129,Embryonic fibroblasts,Embryonic,EMB
0.29331735322458935,Embryonic fibroblasts,Embryonic,EMB
0.13539092186942903,Embryonic fibroblasts,Embryonic,EMB
0.19024226605928707,Embryonic fibroblasts,Embryonic,EMB
0.2965095344652564,Embryonic fibroblasts,Embryonic,EMB
0.14946811129387771,Embryonic fibroblasts,Embryonic,EMB
0.04963538597952139,Embryonic fibroblasts,Embryonic,EMB
0.038055425307675125,Embryonic fibroblasts,Embryonic,EMB
0.1903343262300207,Embryonic fibroblasts,Embryonic,EMB
0.14844937111137724,Embryonic fibroblasts,Embryonic,EMB
0.2373336010693828,Embryonic fibroblasts,Embryonic,EMB
0.24429951944957468,Embryonic fibroblasts,Embryonic,EMB
0.1856073298545471,Embryonic fibroblasts,Embryonic,EMB
0.18517738677793297,Embryonic fibroblasts,Embryonic,EMB
0.22781870596370352,Embryonic fibroblasts,Embryonic,EMB
0.2836461867187538,Embryonic fibroblasts,Embryonic,EMB
0.20537763830309771,Embryonic fibroblasts,Embryonic,EMB
0.3166939934074018,Embryonic fibroblasts,Embryonic,EMB
0.06828095669106032,Embryonic fibroblasts,Embryonic,EMB
0.23129440992429104,Embryonic fibroblasts,Embryonic,EMB
0.1065886427149462,Embryonic fibroblasts,Embryonic,EMB
0.051956820838126895,Embryonic fibroblasts,Embryonic,EMB
0.4136549727794071,Embryonic fibroblasts,Embryonic,EMB
0.29047902461656394,Embryonic fibroblasts,Embryonic,EMB
0.19384378467734248,Embryonic fibroblasts,Embryonic,EMB
0.20039488527193333,Embryonic fibroblasts,Embryonic,EMB
0.14521316011931706,Embryonic fibroblasts,Embryonic,EMB
0.20128483553212234,Embryonic fibroblasts,Embryonic,EMB
0.0675672362704511,Embryonic fibroblasts,Embryonic,EMB
0.2958500843292547,Embryonic fibroblasts,Embryonic,EMB
0.28054345313486057,Embryonic fibroblasts,Embryonic,EMB
0.36027161657474804,Embryonic fibroblasts,Embryonic,EMB
0.3762365992823796,Embryonic fibroblasts,Embryonic,EMB
0.18816361085076477,Embryonic fibroblasts,Embryonic,EMB
0.15882315481216364,Embryonic fibroblasts,Embryonic,EMB
0.16795983578173612,Embryonic fibroblasts,Embryonic,EMB
0.3119788836557758,Embryonic fibroblasts,Embryonic,EMB
0.36050739237615453,Embryonic fibroblasts,Embryonic,EMB
0.3069564656951283,Embryonic fibroblasts,Embryonic,EMB
0.2130288359977174,Embryonic fibroblasts,Embryonic,EMB
0.25404060290896713,Embryonic fibroblasts,Embryonic,EMB
0.15857958215167828,Embryonic fibroblasts,Embryonic,EMB
0.15424098563008212,Embryonic fibroblasts,Embryonic,EMB
0.15578994474530408,Embryonic fibroblasts,Embryonic,EMB
0.12204452799926821,Embryonic fibroblasts,Embryonic,EMB
0.23859162530387404,Embryonic fibroblasts,Embryonic,EMB
0.04496217170907371,Embryonic fibroblasts,Embryonic,EMB
0.2976653932348316,Embryonic fibroblasts,Embryonic,EMB
0.06759080016115385,Embryonic fibroblasts,Embryonic,EMB
0.2771742367013153,Embryonic fibroblasts,Embryonic,EMB
0.24256723669117053,Embryonic fibroblasts,Embryonic,EMB
0.2081896776733315,Embryonic fibroblasts,Embryonic,EMB
0.3169936369834581,Embryonic fibroblasts,Embryonic,EMB
0.14613302357794994,Embryonic fibroblasts,Embryonic,EMB
0.28316459328038,Embryonic fibroblasts,Embryonic,EMB
0.1239163272153467,Embryonic fibroblasts,Embryonic,EMB
0.11312138816040666,Embryonic fibroblasts,Embryonic,EMB
0.1887924769038823,Embryonic fibroblasts,Embryonic,EMB
0.17454346603389254,Embryonic fibroblasts,Embryonic,EMB
0.2440222041199301,Embryonic fibroblasts,Embryonic,EMB
0.050263215308119294,Embryonic fibroblasts,Embryonic,EMB
0.22250237164707584,Embryonic fibroblasts,Embryonic,EMB
0.0553547418487226,Embryonic fibroblasts,Embryonic,EMB
0.03179460668125417,Embryonic fibroblasts,Embryonic,EMB
0.15259523076460343,Embryonic fibroblasts,Embryonic,EMB
0.27730431713264597,Embryonic fibroblasts,Embryonic,EMB
0.2794159467799652,Embryonic fibroblasts,Embryonic,EMB
0.1937396947086666,Embryonic fibroblasts,Embryonic,EMB
0.05755516938446529,Embryonic fibroblasts,Embryonic,EMB
0.15201968261190094,Embryonic fibroblasts,Embryonic,EMB
0.20947758460081073,Embryonic fibroblasts,Embryonic,EMB
0.13235051599606112,Embryonic fibroblasts,Embryonic,EMB
0.17118904958809494,Embryonic fibroblasts,Embryonic,EMB
0.1254428300238674,Embryonic fibroblasts,Embryonic,EMB
0.28359114529065194,Embryonic fibroblasts,Embryonic,EMB
0.19090923670080728,Embryonic fibroblasts,Embryonic,EMB
0.22339301655435534,Embryonic fibroblasts,Embryonic,EMB
0.22537136230787552,Embryonic fibroblasts,Embryonic,EMB
0.20477363791569683,Embryonic fibroblasts,Embryonic,EMB
0.2545690970877313,Embryonic fibroblasts,Embryonic,EMB
0.20398058600465405,Embryonic fibroblasts,Embryonic,EMB
0.20567521163073893,Embryonic fibroblasts,Embryonic,EMB
0.21045554554027052,Embryonic fibroblasts,Embryonic,EMB
0.11286993468650908,Embryonic fibroblasts,Embryonic,EMB
0.27517356343272525,Embryonic fibroblasts,Embryonic,EMB
0.09735298688904692,Embryonic fibroblasts,Embryonic,EMB
0.11664120342124062,Embryonic fibroblasts,Embryonic,EMB
0.26763152486538466,Embryonic fibroblasts,Embryonic,EMB
0.12784827359142772,Embryonic fibroblasts,Embryonic,EMB
0.248759602025099,Embryonic fibroblasts,Embryonic,EMB
0.22576119340469078,Embryonic fibroblasts,Embryonic,EMB
0.341336769416677,Embryonic fibroblasts,Embryonic,EMB
0.21925163662597824,Embryonic fibroblasts,Embryonic,EMB
0.20203510051364165,Embryonic fibroblasts,Embryonic,EMB
0.3074394971397023,Embryonic fibroblasts,Embryonic,EMB
0.19558684090298298,Embryonic fibroblasts,Embryonic,EMB
0.3071082033891198,Embryonic fibroblasts,Embryonic,EMB
0.14914265773979862,Embryonic fibroblasts,Embryonic,EMB
0.11439127384577737,Embryonic fibroblasts,Embryonic,EMB
0.2280393151984151,Embryonic fibroblasts,Embryonic,EMB
0.154349864314703,Embryonic fibroblasts,Embryonic,EMB
0.22150069928747634,Embryonic fibroblasts,Embryonic,EMB
0.220466209669791,Embryonic fibroblasts,Embryonic,EMB
0.1564598944368305,Embryonic fibroblasts,Embryonic,EMB
0.3707192842712471,Embryonic fibroblasts,Embryonic,EMB
0.16047073577020782,Embryonic fibroblasts,Embryonic,EMB
0.17724457669105276,Embryonic fibroblasts,Embryonic,EMB
0.13833786481261912,Embryonic fibroblasts,Embryonic,EMB
0.17859707237239142,Embryonic fibroblasts,Embryonic,EMB
0.3149224060326471,Embryonic fibroblasts,Embryonic,EMB
0.2881716129085569,Embryonic fibroblasts,Embryonic,EMB
0.22490493416602128,Embryonic fibroblasts,Embryonic,EMB
0.2047118952673037,Embryonic fibroblasts,Embryonic,EMB
0.3856649883239814,Embryonic fibroblasts,Embryonic,EMB
0.27033118657429,Embryonic fibroblasts,Embryonic,EMB
0.07995276462199434,Embryonic fibroblasts,Embryonic,EMB
0.13068814164217704,Embryonic fibroblasts,Embryonic,EMB
0.14314433594962048,Embryonic fibroblasts,Embryonic,EMB
0.20732951340572947,Embryonic fibroblasts,Embryonic,EMB
0.2083191210135223,Embryonic fibroblasts,Embryonic,EMB
0.232830029373652,Embryonic fibroblasts,Embryonic,EMB
0.2825266124788369,Embryonic fibroblasts,Embryonic,EMB
0.2233512038424185,Embryonic fibroblasts,Embryonic,EMB
0.19962600593429458,Embryonic fibroblasts,Embryonic,EMB
0.1839702319922806,Embryonic fibroblasts,Embryonic,EMB
0.28053840687262305,Embryonic fibroblasts,Embryonic,EMB
0.279537784619051,Embryonic fibroblasts,Embryonic,EMB
0.08258947172042064,Embryonic fibroblasts,Embryonic,EMB
0.1606833471157703,Embryonic fibroblasts,Embryonic,EMB
0.18788331906421232,Embryonic fibroblasts,Embryonic,EMB
0.08993606583914068,Embryonic fibroblasts,Embryonic,EMB
0.07618105917637054,Embryonic fibroblasts,Embryonic,EMB
0.21353195197528116,Embryonic fibroblasts,Embryonic,EMB
0.23815866562401053,Embryonic fibroblasts,Embryonic,EMB
0.2326397098041632,Embryonic fibroblasts,Embryonic,EMB
0.33017460002019555,Embryonic fibroblasts,Embryonic,EMB
0.23050194735005147,Embryonic fibroblasts,Embryonic,EMB
0.1991453342559686,Embryonic fibroblasts,Embryonic,EMB
0.10533058000538564,Embryonic fibroblasts,Embryonic,EMB
0.1828031357431599,Embryonic fibroblasts,Embryonic,EMB
0.052543492853342866,Embryonic fibroblasts,Embryonic,EMB
0.2598929447407759,Embryonic fibroblasts,Embryonic,EMB
0.41490220060126587,Embryonic fibroblasts,Embryonic,EMB
0.2193745013838104,Embryonic fibroblasts,Embryonic,EMB
0.21015857840850044,Embryonic fibroblasts,Embryonic,EMB
0.1297414152678613,Embryonic fibroblasts,Embryonic,EMB
0.41026113292149935,Embryonic fibroblasts,Embryonic,EMB
0.19623088582206463,Embryonic fibroblasts,Embryonic,EMB
0.24781491048608845,Embryonic fibroblasts,Embryonic,EMB
0.09864496877917661,Embryonic fibroblasts,Embryonic,EMB
0.22627908419226417,Embryonic fibroblasts,Embryonic,EMB
0.21668684486156614,Embryonic fibroblasts,Embryonic,EMB
0.0221376988307723,Embryonic fibroblasts,Embryonic,EMB
0.27198480864603364,Embryonic fibroblasts,Embryonic,EMB
0.27316791554069925,Embryonic fibroblasts,Embryonic,EMB
0.22106851687266257,Embryonic fibroblasts,Embryonic,EMB
0.3383832390606725,Embryonic fibroblasts,Embryonic,EMB
0.1608911648960671,Embryonic fibroblasts,Embryonic,EMB
0.24486926318185498,Embryonic fibroblasts,Embryonic,EMB
0.1674345899258607,Embryonic fibroblasts,Embryonic,EMB
0.20675721434676025,Embryonic fibroblasts,Embryonic,EMB
0.3135848143719587,Embryonic fibroblasts,Embryonic,EMB
0.0882452265364372,Embryonic fibroblasts,Embryonic,EMB
0.2069826669329615,Embryonic fibroblasts,Embryonic,EMB
0.26716681162233286,Embryonic fibroblasts,Embryonic,EMB
0.22440121201371385,Embryonic fibroblasts,Embryonic,EMB
0.2345072255998466,Embryonic fibroblasts,Embryonic,EMB
0.185465686202679,Embryonic fibroblasts,Embryonic,EMB
0.19118977154994796,Embryonic fibroblasts,Embryonic,EMB
0.2873957135084446,Embryonic fibroblasts,Embryonic,EMB
0.13118259772013582,Embryonic fibroblasts,Embryonic,EMB
0.1435243808543714,Embryonic fibroblasts,Embryonic,EMB
0.2901242621089606,Embryonic fibroblasts,Embryonic,EMB
0.08486984320259922,Embryonic fibroblasts,Embryonic,EMB
0.09498228602059049,Embryonic fibroblasts,Embryonic,EMB
0.24012010408979695,Embryonic fibroblasts,Embryonic,EMB
0.10940756632659081,Embryonic fibroblasts,Embryonic,EMB
0.23204701554073498,Embryonic fibroblasts,Embryonic,EMB
0.2227512907191695,Embryonic fibroblasts,Embryonic,EMB
0.10317081677003516,Embryonic fibroblasts,Embryonic,EMB
0.3181448484051239,Embryonic fibroblasts,Embryonic,EMB
0.1589749432250247,Embryonic fibroblasts,Embryonic,EMB
0.2580095440361343,Embryonic fibroblasts,Embryonic,EMB
0.3092546466946583,Embryonic fibroblasts,Embryonic,EMB
0.0772862190499542,Embryonic fibroblasts,Embryonic,EMB
0.22817032547192706,Embryonic fibroblasts,Embryonic,EMB
0.28286171221563455,Embryonic fibroblasts,Embryonic,EMB
0.10157841755626691,Embryonic fibroblasts,Embryonic,EMB
0.2603585056278936,Embryonic fibroblasts,Embryonic,EMB
0.1469137682428512,Embryonic fibroblasts,Embryonic,EMB
0.1491016321522468,Embryonic fibroblasts,Embryonic,EMB
0.002883410802907627,Embryonic fibroblasts,Embryonic,EMB
0.1417316103019127,Embryonic fibroblasts,Embryonic,EMB
0.2575762282157686,Embryonic fibroblasts,Embryonic,EMB
0.1635953153324389,Embryonic fibroblasts,Embryonic,EMB
0.1435072136476644,Embryonic fibroblasts,Embryonic,EMB
0.34369429655444905,Embryonic fibroblasts,Embryonic,EMB
0.2674385530692371,Embryonic fibroblasts,Embryonic,EMB
0.2651291212408851,Embryonic fibroblasts,Embryonic,EMB
0.2600903919376826,Embryonic fibroblasts,Embryonic,EMB
0.20826610506794346,Embryonic fibroblasts,Embryonic,EMB
0.13092031136641702,Embryonic fibroblasts,Embryonic,EMB
-0.06065164005342493,Embryonic fibroblasts,Embryonic,EMB
0.22608916938003537,Embryonic fibroblasts,Embryonic,EMB
0.23314391224010383,Embryonic fibroblasts,Embryonic,EMB
0.24979389444334554,Embryonic fibroblasts,Embryonic,EMB
0.22647032828783803,Embryonic fibroblasts,Embryonic,EMB
0.37974493749094135,Embryonic fibroblasts,Embryonic,EMB
0.17744868976947925,Embryonic fibroblasts,Embryonic,EMB
0.2850171982694299,Embryonic fibroblasts,Embryonic,EMB
0.2012968522893192,Embryonic fibroblasts,Embryonic,EMB
0.17293848579867865,Embryonic fibroblasts,Embryonic,EMB
0.29762262781468135,Embryonic fibroblasts,Embryonic,EMB
0.3984128389022779,Embryonic fibroblasts,Embryonic,EMB
0.17642125154816662,Embryonic fibroblasts,Embryonic,EMB
0.20356572897498765,Embryonic fibroblasts,Embryonic,EMB
0.11359566366131142,Embryonic fibroblasts,Embryonic,EMB
0.32227173327474334,Embryonic fibroblasts,Embryonic,EMB
0.3149809933989691,Embryonic fibroblasts,Embryonic,EMB
0.07611112936052498,Embryonic fibroblasts,Embryonic,EMB
0.3353353683922025,Embryonic fibroblasts,Embryonic,EMB
0.32671247122262925,Embryonic fibroblasts,Embryonic,EMB
0.23770630214120378,Embryonic fibroblasts,Embryonic,EMB
0.2173219430662755,Embryonic fibroblasts,Embryonic,EMB
0.1909762336946112,Embryonic fibroblasts,Embryonic,EMB
0.21504751470832761,Embryonic fibroblasts,Embryonic,EMB
0.18416495261209645,Embryonic fibroblasts,Embryonic,EMB
0.32290229304431345,Embryonic fibroblasts,Embryonic,EMB
0.2910341373421176,Embryonic fibroblasts,Embryonic,EMB
0.3446348692703164,Embryonic fibroblasts,Embryonic,EMB
